rscan_3300502.out:harminv0:, frequency, imag. freq., Q, |amp|, amplitude, error
rscan_3300502.out:harminv0:,0.3470466160630580,-4.68286804991833E-04,370.5492151002530,0.034386844752696000,-0.02258565570534604-0.02592958249578236i,2.2193219319445266e-7+0.0i
rscan_3300502.out:harminv0:,0.35053465771973700,4.24033047436931E-05,-4133.3412553401800,0.005108683659507880,-0.0010883742711584128-0.004991401624674496i,2.645035116036143e-5+0.0i
rscan_3300502.out:harminv0:,0.35261841600454400,-0.0019131945793066100,92.15435267758870,0.05286046010243440,-0.02193803778331232-0.048093146501960296i,5.879397546686248e-5+0.0i
rscan_3300502.out:harminv0:,0.3579124672287200,-0.0026978654718140900,66.33252676384450,0.03997724155841190,-0.03952218514880349-0.0060147089441894815i,8.382993730759202e-5+0.0i
rscan_3300502.out:harminv0:,0.4040353285557480,-0.0017516600163463800,115.32926617760200,0.004640506787218010,0.001754058918304265-0.004296228643046555i,1.001664242095693e-5+0.0i
rscan_3300502.out:harminv0:, frequency, imag. freq., Q, |amp|, amplitude, error
rscan_3300502.out:harminv0:,0.3467959843864870,-4.16446264716586E-04,416.37542915951,0.033391120755404400,0.014480077793874425-0.030088108820351962i,3.3145243216025947e-6+0.0i
rscan_3300502.out:harminv0:,0.350010093871272,0.001263017417703650,-138.56107167058800,1.98538373626048E-04,1.9834802136271993e-4-8.691848110158134e-6i,2.5665246305119132e-5+0.0i
rscan_3300502.out:harminv0:,0.3507537580835080,-2.02042090904925E-04,868.0215011449310,0.21656807576169400,0.18705924012651937+0.1091355676322445i,3.480423279063638e-7+0.0i
rscan_3300502.out:harminv0:,0.3557303369940590,-0.0019236543177103300,92.462126307983,0.11244965803377200,0.008332444066353507+0.11214051884931446i,9.696028513787836e-6+0.0i
rscan_3300502.out:harminv0:,0.4045470306176180,-0.0022954545567870700,88.1191547489965,0.008499964518005320,0.008499292769989272-1.068607381475838e-4i,1.0342224397988937e-5+0.0i
rscan_3300502.out:harminv0:, frequency, imag. freq., Q, |amp|, amplitude, error
rscan_3300502.out:harminv0:,0.34500155790807500,-0.00232795702072345,74.0996407658893,0.31288288341304500,-0.08343698996487373-0.3015525948130154i,2.0424246829617383e-4+0.0i
rscan_3300502.out:harminv0:,0.349235785336175,5.04161373099219E-04,-346.35317575930800,0.05011797049522440,-0.03544426327417737-0.03543324946305348i,1.3240922092206082e-6+0.0i
rscan_3300502.out:harminv0:,0.3506498345730550,-2.13496012356454E-04,821.20933010123,0.22682624419390500,-0.1997047900879406-0.10755529680608364i,9.583576812784683e-7+0.0i
rscan_3300502.out:harminv0:,0.3560584934166820,-0.0020186584231128200,88.19186280847630,0.09304228700406020,-0.021447078312856162+0.09053667766595i,1.887299807410374e-6+0.0i
rscan_3300502.out:harminv0:,0.38403368112218600,0.0031304301265154400,-61.33880419009130,0.02917217961880970,-0.014853415149616066+0.02510761084024626i,0.0016082433872690882+0.0i
rscan_3300502.out:harminv0:, frequency, imag. freq., Q, |amp|, amplitude, error
rscan_3300502.out:harminv0:,0.34720983565097000,-1.9747854316023E-04,879.107750377848,0.025399018295356500,-0.019514547155908106+0.016257077832983864i,6.357700966838208e-5+0.0i
rscan_3300502.out:harminv0:,0.35105132803917200,5.73121265270893E-05,-3062.626963189400,0.04680097925455970,-0.03580461538357676+0.030139030781029887i,2.7799582722481e-7+0.0i
rscan_3300502.out:harminv0:,0.3529459962610460,-0.003045050307787380,57.95405011182000,0.1039277706230340,0.0880898670820311+0.05514668461606698i,7.020198013473496e-5+0.0i
rscan_3300502.out:harminv0:,0.3560002516294020,-5.37626570372463E-04,331.08506093994600,0.007609091359773770,0.003911742719585486+0.006526602501849931i,6.996656203234788e-5+0.0i
rscan_3300502.out:harminv0:,0.3971906960312270,1.82442794468113E-04,-1088.5348944286400,1.33551197645079E-04,5.5483833691619094e-5+1.2148031359572465e-4i,4.257269170178501e-4+0.0i
rscan_3300502.out:harminv0:,0.40310059341446900,-0.0017554838059431200,114.81182339870900,0.003364878069854200,0.003275324896547566+7.711363349248946e-4i,1.920416443389524e-4+0.0i
rscan_3300502.out:harminv0:, frequency, imag. freq., Q, |amp|, amplitude, error
rscan_3300502.out:harminv0:,0.328906850288592,-0.003082880611304850,53.344078437954800,0.0023412028296236400,-0.002145156860960262-9.378340638475822e-4i,5.264807575038292e-4+0.0i
rscan_3300502.out:harminv0:,0.3466699802000770,-6.18478140766001E-04,280.2604953593980,0.06426835782538150,0.00899808140319254-0.06363533883490212i,2.1991969775544144e-6+0.0i
rscan_3300502.out:harminv0:,0.3506764432548760,-2.29570207136964E-04,763.7673190007160,0.2591151937010050,-0.23516241656634845-0.10880864598635878i,2.9752302264256294e-7+0.0i
rscan_3300502.out:harminv0:,0.3666199483670360,-0.003254948717886020,56.31731559278510,0.008803914723048780,3.823826432772186e-4+0.008795606742279654i,7.18941702975305e-5+0.0i
rscan_3300502.out:harminv0:,0.40442063135376,-0.0021484924687305000,94.11730253649060,0.011637858633022800,-0.00856143546640295+0.007882992852771116i,1.1741521337149583e-5+0.0i
rscan_3300502.out:harminv0:, frequency, imag. freq., Q, |amp|, amplitude, error
rscan_3300502.out:harminv0:,0.3285732120917610,-3.53082738662114E-04,465.29209178672500,3.61132094806867E-05,-1.0492962445876321e-5+3.455519697679909e-5i,3.7487345168618174e-4+0.0i
rscan_3300502.out:harminv0:,0.3502660452403270,-0.003191135846703800,54.8810928250086,0.1664456379971210,-0.16421383099099043+0.027165568639934974i,1.3526936906173737e-5+0.0i
rscan_3300502.out:harminv0:,0.351786411754355,7.06245711411407E-04,-249.0538392447880,0.0030978918589483800,0.003075956524470833-3.680019419839605e-4i,6.537909393847747e-4+0.0i
rscan_3300502.out:harminv0:,0.3558328672343070,-0.001495725660183720,118.94991063755600,0.019532131258441100,0.00870591096491222+0.017484600818091146i,1.7558084627533095e-4+0.0i
rscan_3300502.out:harminv0:,0.3803205086663850,3.33538711407994E-04,-570.1294867107150,4.77944262859957E-05,-3.433139318693456e-5+3.325150561781492e-5i,0.0012851223625881608+0.0i
rscan_3300502.out:harminv0:,0.4039141183229550,-0.0011594826357868500,174.17859735728200,0.0013807765410547100,1.7794919744141622e-4-0.0013692618228289852i,1.335026815259594e-4+0.0i
rscan_3300503.out:harminv0:, frequency, imag. freq., Q, |amp|, amplitude, error
rscan_3300503.out:harminv0:,0.3455617478586560,-0.0010988596533205700,157.2365255264520,0.05941398646216810,-0.05496061079350485-0.022568851289588666i,6.825077454297404e-6+0.0i
rscan_3300503.out:harminv0:,0.34993140167328300,0.0010162349048288200,-172.1705286890470,7.72332798587503E-04,7.150113477274185e-4-2.919875415065259e-4i,3.8542402153905816e-5+0.0i
rscan_3300503.out:harminv0:,0.3537206598785350,-0.002342412734950100,75.50348719523820,0.06960288381191340,0.04992968126505341-0.048493178527550494i,1.8679336866615962e-6+0.0i
rscan_3300503.out:harminv0:,0.39817377075100400,-0.0014373831104144100,138.5064871940120,0.012279433760732700,0.0013295375671890236+0.012207244707207868i,4.288854002192595e-7+0.0i
rscan_3300503.out:harminv0:, frequency, imag. freq., Q, |amp|, amplitude, error
rscan_3300503.out:harminv0:,0.3447642932797260,-9.3961865277357E-04,183.45968987633900,0.08047162409840050,0.06274832115452002+0.0503818467041799i,9.939442001365362e-7+0.0i
rscan_3300503.out:harminv0:,0.349742891261503,-2.01642490175294E-04,867.2351024763220,0.2240416195547470,0.15048244337186503+0.16598096737140478i,1.199702913598822e-7+0.0i
rscan_3300503.out:harminv0:,0.3540940413628270,-0.001962314145908950,90.22358680465250,0.19871316593927700,-0.16470229767170516+0.11117587624692563i,1.3826016933505764e-6+0.0i
rscan_3300503.out:harminv0:,0.3982928985618030,-0.001653657829621680,120.42784529763400,0.00949014755672877,-0.002278869653346841+0.009212472727315934i,1.1624730631317387e-5+0.0i
rscan_3300503.out:harminv0:, frequency, imag. freq., Q, |amp|, amplitude, error
rscan_3300503.out:harminv0:,0.3446130577110430,-5.48860145395346E-04,313.9352170149070,0.03171768870838440,-0.0250519770568038+0.019452769020048374i,2.153487331862215e-5+0.0i
rscan_3300503.out:harminv0:,0.34650026835302900,-1.61183584107624E-04,1074.8621525926200,0.007026668835148670,0.0016069339757928682+0.006840455987453763i,1.253741345924879e-4+0.0i
rscan_3300503.out:harminv0:,0.34957372498553300,-1.44819754503105E-04,1206.926935434210,0.20700417054381100,-0.15509866193081684+0.1370953379579392i,1.4882931463589155e-7+0.0i
rscan_3300503.out:harminv0:,0.3541780190944010,-0.0022128462120578400,80.02770756604760,0.1841011884210900,-0.15658131322517+0.09682737178473307i,1.055604805585793e-5+0.0i
rscan_3300503.out:harminv0:,0.39796508291492900,-0.0016304003643030600,122.04520178853300,0.011542278573889400,0.01024443553782393+0.005317493318156296i,1.977749690880326e-5+0.0i
rscan_3300503.out:harminv0:, frequency, imag. freq., Q, |amp|, amplitude, error
rscan_3300503.out:harminv0:,0.34440500236357300,1.97331405581589E-04,-872.6563350332350,0.01217281660026590,-0.006408096323664933-0.010349578034409931i,8.156861050896797e-7+0.0i
